model,ens,exp,postprocess,table,varn,period,mean
CCSM4,r2i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.57
CCSM4,r3i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.38
CCSM4,r4i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.56
CCSM4,r5i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.47
CCSM4,r6i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.47
CESM1-CAM5,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.10
CESM1-CAM5,r2i1p1,rcp26,global_mean,Amon,tas,2011-2020,0.97
CESM1-CAM5,r3i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.01
CNRM-CM5,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.06
CSIRO-Mk3-6-0,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,0.99
CSIRO-Mk3-6-0,r2i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.02
CSIRO-Mk3-6-0,r3i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.07
CSIRO-Mk3-6-0,r4i1p1,rcp26,global_mean,Amon,tas,2011-2020,0.97
CSIRO-Mk3-6-0,r5i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.17
CSIRO-Mk3-6-0,r6i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.04
CSIRO-Mk3-6-0,r7i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.00
CSIRO-Mk3-6-0,r8i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.05
CSIRO-Mk3-6-0,r9i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.02
CSIRO-Mk3-6-0,r10i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.05
CanESM2,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.58
CanESM2,r2i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.43
CanESM2,r3i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.58
CanESM2,r4i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.56
CanESM2,r5i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.50
EC-EARTH,r8i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.39
EC-EARTH,r12i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.41
FGOALS-g2,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,0.85
FIO-ESM,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.21
FIO-ESM,r2i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.20
FIO-ESM,r3i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.22
GFDL-CM3,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.37
GFDL-ESM2G,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.03
GFDL-ESM2M,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.07
GISS-E2-H,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.32
GISS-E2-H,r1i1p2,rcp26,global_mean,Amon,tas,2011-2020,1.20
GISS-E2-H,r1i1p3,rcp26,global_mean,Amon,tas,2011-2020,1.38
GISS-E2-R,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.06
GISS-E2-R,r1i1p2,rcp26,global_mean,Amon,tas,2011-2020,0.97
GISS-E2-R,r1i1p3,rcp26,global_mean,Amon,tas,2011-2020,1.05
HadGEM2-AO,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,0.98
HadGEM2-ES,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.15
HadGEM2-ES,r2i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.24
HadGEM2-ES,r3i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.07
HadGEM2-ES,r4i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.36
IPSL-CM5A-LR,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.65
IPSL-CM5A-LR,r2i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.66
IPSL-CM5A-LR,r3i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.58
IPSL-CM5A-LR,r4i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.79
IPSL-CM5A-MR,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.53
MIROC5,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,0.97
MIROC5,r2i1p1,rcp26,global_mean,Amon,tas,2011-2020,0.99
MIROC5,r3i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.06
MPI-ESM-LR,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.30
MPI-ESM-LR,r2i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.48
MPI-ESM-LR,r3i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.39
MPI-ESM-MR,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.40
MRI-CGCM3,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,0.72
NorESM1-ME,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,0.96
NorESM1-M,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,0.95
bcc-csm1-1-m,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.56
bcc-csm1-1,r1i1p1,rcp26,global_mean,Amon,tas,2011-2020,1.34
BNU-ESM,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,2.02
CCSM4,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.68
CCSM4,r2i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.72
CCSM4,r3i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.64
CCSM4,r4i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.67
CCSM4,r5i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.67
CCSM4,r6i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.67
CESM1-CAM5,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.45
CESM1-CAM5,r2i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.30
CESM1-CAM5,r3i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.36
CNRM-CM5,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.23
CSIRO-Mk3-6-0,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.32
CSIRO-Mk3-6-0,r2i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.22
CSIRO-Mk3-6-0,r3i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.46
CSIRO-Mk3-6-0,r4i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.21
CSIRO-Mk3-6-0,r5i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.36
CSIRO-Mk3-6-0,r6i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.35
CSIRO-Mk3-6-0,r7i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.22
CSIRO-Mk3-6-0,r8i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.23
CSIRO-Mk3-6-0,r9i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.25
CSIRO-Mk3-6-0,r10i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.32
CanESM2,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.82
CanESM2,r2i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.89
CanESM2,r3i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.88
CanESM2,r4i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.92
CanESM2,r5i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.86
EC-EARTH,r8i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.50
EC-EARTH,r12i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.50
FGOALS-g2,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.06
FIO-ESM,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.35
FIO-ESM,r2i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.34
FIO-ESM,r3i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.32
GFDL-CM3,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.60
GFDL-ESM2G,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.14
GFDL-ESM2M,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.23
GISS-E2-H,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.49
GISS-E2-H,r1i1p2,rcp26,global_mean,Amon,tas,2021-2030,1.34
GISS-E2-H,r1i1p3,rcp26,global_mean,Amon,tas,2021-2030,1.57
GISS-E2-R,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.18
GISS-E2-R,r1i1p2,rcp26,global_mean,Amon,tas,2021-2030,1.02
GISS-E2-R,r1i1p3,rcp26,global_mean,Amon,tas,2021-2030,1.24
HadGEM2-AO,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.10
HadGEM2-ES,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.63
HadGEM2-ES,r2i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.46
HadGEM2-ES,r3i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.50
HadGEM2-ES,r4i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.47
IPSL-CM5A-LR,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.93
IPSL-CM5A-LR,r2i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.80
IPSL-CM5A-LR,r3i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.81
IPSL-CM5A-LR,r4i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.99
IPSL-CM5A-MR,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.66
MIROC5,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.18
MIROC5,r2i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.07
MIROC5,r3i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.26
MPI-ESM-LR,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.59
MPI-ESM-LR,r2i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.71
MPI-ESM-LR,r3i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.62
MPI-ESM-MR,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.53
MRI-CGCM3,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,0.90
NorESM1-ME,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.20
NorESM1-M,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.19
bcc-csm1-1-m,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.86
bcc-csm1-1,r1i1p1,rcp26,global_mean,Amon,tas,2021-2030,1.60
BNU-ESM,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,2.27
CCSM4,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.84
CCSM4,r2i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.78
CCSM4,r3i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.77
CCSM4,r4i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.82
CCSM4,r5i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.70
CCSM4,r6i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.81
CESM1-CAM5,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.61
CESM1-CAM5,r2i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.55
CESM1-CAM5,r3i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.63
CNRM-CM5,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.39
CSIRO-Mk3-6-0,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.53
CSIRO-Mk3-6-0,r2i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.42
CSIRO-Mk3-6-0,r3i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.47
CSIRO-Mk3-6-0,r4i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.47
CSIRO-Mk3-6-0,r5i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.55
CSIRO-Mk3-6-0,r6i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.53
CSIRO-Mk3-6-0,r7i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.53
CSIRO-Mk3-6-0,r8i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.32
CSIRO-Mk3-6-0,r9i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.41
CSIRO-Mk3-6-0,r10i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.53
CanESM2,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,2.08
CanESM2,r2i1p1,rcp26,global_mean,Amon,tas,2031-2040,2.11
CanESM2,r3i1p1,rcp26,global_mean,Amon,tas,2031-2040,2.10
CanESM2,r4i1p1,rcp26,global_mean,Amon,tas,2031-2040,2.17
CanESM2,r5i1p1,rcp26,global_mean,Amon,tas,2031-2040,2.09
EC-EARTH,r8i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.69
EC-EARTH,r12i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.68
FGOALS-g2,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.22
FIO-ESM,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.41
FIO-ESM,r2i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.41
FIO-ESM,r3i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.42
GFDL-CM3,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.70
GFDL-ESM2G,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.18
GFDL-ESM2M,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.27
GISS-E2-H,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.56
GISS-E2-H,r1i1p2,rcp26,global_mean,Amon,tas,2031-2040,1.45
GISS-E2-H,r1i1p3,rcp26,global_mean,Amon,tas,2031-2040,1.67
GISS-E2-R,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.21
GISS-E2-R,r1i1p2,rcp26,global_mean,Amon,tas,2031-2040,1.04
GISS-E2-R,r1i1p3,rcp26,global_mean,Amon,tas,2031-2040,1.35
HadGEM2-AO,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.28
HadGEM2-ES,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.76
HadGEM2-ES,r2i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.77
HadGEM2-ES,r3i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.64
HadGEM2-ES,r4i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.74
IPSL-CM5A-LR,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,2.05
IPSL-CM5A-LR,r2i1p1,rcp26,global_mean,Amon,tas,2031-2040,2.11
IPSL-CM5A-LR,r3i1p1,rcp26,global_mean,Amon,tas,2031-2040,2.10
IPSL-CM5A-LR,r4i1p1,rcp26,global_mean,Amon,tas,2031-2040,2.19
IPSL-CM5A-MR,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.81
MIROC5,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.27
MIROC5,r2i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.45
MIROC5,r3i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.44
MPI-ESM-LR,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.70
MPI-ESM-LR,r2i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.76
MPI-ESM-LR,r3i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.63
MPI-ESM-MR,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.64
MRI-CGCM3,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.06
NorESM1-ME,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.33
NorESM1-M,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.31
bcc-csm1-1-m,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.94
bcc-csm1-1,r1i1p1,rcp26,global_mean,Amon,tas,2031-2040,1.79
BNU-ESM,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.25
CCSM4,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.88
CCSM4,r2i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.87
CCSM4,r3i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.80
CCSM4,r4i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.84
CCSM4,r5i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.83
CCSM4,r6i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.89
CESM1-CAM5,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.75
CESM1-CAM5,r2i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.66
CESM1-CAM5,r3i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.77
CNRM-CM5,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.56
CSIRO-Mk3-6-0,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.69
CSIRO-Mk3-6-0,r2i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.65
CSIRO-Mk3-6-0,r3i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.78
CSIRO-Mk3-6-0,r4i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.56
CSIRO-Mk3-6-0,r5i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.75
CSIRO-Mk3-6-0,r6i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.67
CSIRO-Mk3-6-0,r7i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.62
CSIRO-Mk3-6-0,r8i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.50
CSIRO-Mk3-6-0,r9i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.72
CSIRO-Mk3-6-0,r10i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.80
CanESM2,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.28
CanESM2,r2i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.22
CanESM2,r3i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.17
CanESM2,r4i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.24
CanESM2,r5i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.27
EC-EARTH,r8i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.78
EC-EARTH,r12i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.76
FGOALS-g2,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.31
FIO-ESM,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.42
FIO-ESM,r2i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.31
FIO-ESM,r3i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.49
GFDL-CM3,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.92
GFDL-ESM2G,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.20
GFDL-ESM2M,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.27
GISS-E2-H,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.64
GISS-E2-H,r1i1p2,rcp26,global_mean,Amon,tas,2041-2050,1.49
GISS-E2-H,r1i1p3,rcp26,global_mean,Amon,tas,2041-2050,1.82
GISS-E2-R,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.28
GISS-E2-R,r1i1p2,rcp26,global_mean,Amon,tas,2041-2050,0.98
GISS-E2-R,r1i1p3,rcp26,global_mean,Amon,tas,2041-2050,1.46
HadGEM2-AO,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.49
HadGEM2-ES,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.91
HadGEM2-ES,r2i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.97
HadGEM2-ES,r3i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.88
HadGEM2-ES,r4i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.95
IPSL-CM5A-LR,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.19
IPSL-CM5A-LR,r2i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.17
IPSL-CM5A-LR,r3i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.14
IPSL-CM5A-LR,r4i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.27
IPSL-CM5A-MR,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.06
MIROC5,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.48
MIROC5,r2i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.45
MIROC5,r3i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.52
MPI-ESM-LR,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.84
MPI-ESM-LR,r2i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.82
MPI-ESM-LR,r3i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.78
MPI-ESM-MR,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.76
MRI-CGCM3,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.15
NorESM1-ME,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.53
NorESM1-M,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.39
bcc-csm1-1-m,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,2.02
bcc-csm1-1,r1i1p1,rcp26,global_mean,Amon,tas,2041-2050,1.74
BNU-ESM,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.22
CCSM4,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.88
CCSM4,r2i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.90
CCSM4,r3i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.87
CCSM4,r4i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.84
CCSM4,r5i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.83
CCSM4,r6i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.86
CESM1-CAM5,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.94
CESM1-CAM5,r2i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.75
CESM1-CAM5,r3i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.94
CNRM-CM5,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.65
CSIRO-Mk3-6-0,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.72
CSIRO-Mk3-6-0,r2i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.79
CSIRO-Mk3-6-0,r3i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.73
CSIRO-Mk3-6-0,r4i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.62
CSIRO-Mk3-6-0,r5i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.81
CSIRO-Mk3-6-0,r6i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.70
CSIRO-Mk3-6-0,r7i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.72
CSIRO-Mk3-6-0,r8i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.59
CSIRO-Mk3-6-0,r9i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.81
CSIRO-Mk3-6-0,r10i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.80
CanESM2,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.32
CanESM2,r2i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.25
CanESM2,r3i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.31
CanESM2,r4i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.24
CanESM2,r5i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.24
EC-EARTH,r8i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.84
EC-EARTH,r12i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.88
FGOALS-g2,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.32
FIO-ESM,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.27
FIO-ESM,r2i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.18
FIO-ESM,r3i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.45
GFDL-CM3,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.15
GFDL-ESM2G,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.08
GFDL-ESM2M,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.30
GISS-E2-H,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.67
GISS-E2-H,r1i1p2,rcp26,global_mean,Amon,tas,2051-2060,1.49
GISS-E2-H,r1i1p3,rcp26,global_mean,Amon,tas,2051-2060,1.83
GISS-E2-R,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.23
GISS-E2-R,r1i1p2,rcp26,global_mean,Amon,tas,2051-2060,1.10
GISS-E2-R,r1i1p3,rcp26,global_mean,Amon,tas,2051-2060,1.53
HadGEM2-AO,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.63
HadGEM2-ES,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.99
HadGEM2-ES,r2i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.98
HadGEM2-ES,r3i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.94
HadGEM2-ES,r4i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.10
IPSL-CM5A-LR,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.21
IPSL-CM5A-LR,r2i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.15
IPSL-CM5A-LR,r3i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.24
IPSL-CM5A-LR,r4i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.40
IPSL-CM5A-MR,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.01
MIROC5,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.54
MIROC5,r2i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.49
MIROC5,r3i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.58
MPI-ESM-LR,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.69
MPI-ESM-LR,r2i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.88
MPI-ESM-LR,r3i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.82
MPI-ESM-MR,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.70
MRI-CGCM3,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.22
NorESM1-ME,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.41
NorESM1-M,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.43
bcc-csm1-1-m,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,2.03
bcc-csm1-1,r1i1p1,rcp26,global_mean,Amon,tas,2051-2060,1.78
BNU-ESM,r1i1p1,rcp26,global_mean,Amon,tas,2061-2070,2.26
CCSM4,r1i1p1,rcp26,global_mean,Amon,tas,2061-2070,1.81
CCSM4,r2i1p1,rcp26,global_mean,Amon,tas,2061-2070,1.93
CCSM4,r3i1p1,rcp26,global_mean,Amon,tas,2061-2070,1.80
CCSM4,r4i1p1,rcp26,global_mean,Amon,tas,2061-2070,1.86
